price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color
42171,Toyota,Aqua,2014.0,Hatchback,Petrol,1.5,23713.0,4.0,Automatic,FWD,Black
2901,Audi,A4,2012.0,Sedan,Petrol,2.0,110301.0,4.0,Automatic,AWD,Black
16004,Kia,Optima,2016.0,Sedan,Petrol,2.0,27103.0,4.0,Automatic,FWD,Silver
13485,BMW,X3,2004.0,SUV,Petrol,2.5,101905.0,6.0,Automatic,AWD,Black
1725,Volkswagen,Passat,2017.0,Sedan,Petrol,1.8,30186.0,4.0,Automatic,FWD,Red
39389,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,49826.0,4.0,Automatic,FWD,Blue
52991,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,84919.0,4.0,Automatic,FWD,Black
34497,Toyota,RAV4,2015.0,Sedan,Petrol,2.5,45982.0,4.0,Automatic,FWD,Gray
18817,Ford,Focus,2016.0,Hatchback,Petrol,2.0,45982.0,4.0,Automatic,FWD,Black
10976,Mercedes-Benz,C-Class,1998.0,Sedan,Petrol,1.8,86992.0,4.0,Automatic,RWD,Silver
14426,Volkswagen,Jetta,2010.0,Sedan,Petrol,2.5,81027.0,5.0,Automatic,FWD,White
24462,BMW,5 Series,2018.0,Sedan,Hybrid,2.0,28288.0,4.0,Automatic,RWD,Gray
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black
706,Ford,Fusion,2016.0,Sedan,Petrol,2.5,84389.0,4.0,Automatic,FWD,Gray
18817,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,21785.0,4.0,Automatic,FWD,White
52665,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,70337.0,4.0,Automatic,FWD,Blue
784,Toyota,Camry,2013.0,Sedan,Petrol,2.5,48884.0,4.0,Automatic,FWD,Silver
12083,Hyundai,H1,2011.0,SUV,Diesel,2.5,26859.0,4.0,Automatic,FWD,Blue
1960,Nissan,Sentra,2014.0,Sedan,Petrol,1.8,50696.0,4.0,Automatic,FWD,Gray
1960,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,110350.0,4.0,Automatic,FWD,Gray
14897,Toyota,RAV4,2017.0,SUV,Petrol,2.5,35352.0,4.0,Automatic,FWD,Red
3136,Hyundai,Elantra,2014.0,Sedan,Petrol,2.0,64676.0,4.0,Automatic,FWD,Silver
37799,Hyundai,H1,2014.0,Van,Diesel,2.5,48374.0,4.0,Automatic,FWD,Black
13799,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,85128.0,4.0,Automatic,FWD,Gold
35570,Hyundai,H1,2016.0,Van,Diesel,2.5,47987.0,4.0,Automatic,FWD,Gray
35344,Hyundai,H1,2015.0,Wagon,Diesel,2.5,56334.0,4.0,Automatic,FWD,White
10976,Ford,Escape,2009.0,SUV,Hybrid,2.5,114333.0,4.0,Automatic,FWD,Gray
31361,Toyota,Camry,2015.0,Sedan,Hybrid,2.5,101284.0,6.0,Automatic,FWD,White
40983,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,75106.0,4.0,Automatic,FWD,Silver
12027,Honda,Fit,2013.0,Hatchback,Petrol,1.5,70215.0,4.0,Automatic,FWD,White
14021,Ford,Focus,2011.0,Hatchback,Petrol,2.0,80779.0,4.0,Automatic,FWD,Red
9565,Toyota,RAV4,2016.0,SUV,Petrol,2.5,37703.0,4.0,Automatic,FWD,Gray
12548,Honda,Fit,2015.0,Hatchback,Hybrid,1.5,61477.0,4.0,Automatic,FWD,White
1333,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,85970.0,5.0,Automatic,FWD,Gray
17923,Hyundai,Santa Fe,2011.0,SUV,Diesel,2.0,106876.0,4.0,Automatic,FWD,White
31361,Toyota,Avalon,2014.0,Sedan,Hybrid,2.5,89478.0,4.0,Automatic,FWD,Black
28000,Toyota,C-HR,2018.0,SUV,Petrol,1.8,8070.0,5.0,Automatic,FWD,Blue
21975,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,120468.0,4.0,Automatic,FWD,White
2274,Toyota,Camry,2014.0,Sedan,Petrol,2.5,33353.0,4.0,Automatic,FWD,Silver
24148,Subaru,Forester,2014.0,SUV,Petrol,2.5,34176.0,4.0,Automatic,AWD,Black
69807,Honda,Civic,2018.0,Sedan,Petrol,1.5,13818.0,4.0,Automatic,FWD,Black
20385,Mitsubishi,Outlander Sport,2011.0,SUV,Petrol,2.0,59031.0,4.0,Automatic,AWD,Blue
19757,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,35419.0,4.0,Automatic,FWD,Black
29166,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,20568.0,4.0,Automatic,FWD,Blue
15053,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,51574.0,4.0,Automatic,FWD,Black
706,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,45610.0,4.0,Automatic,FWD,White
21639,Ford,Fusion,2015.0,Sedan,Petrol,2.5,108368.0,4.0,Automatic,FWD,White
20385,Toyota,Prius,2013.0,Sedan,Hybrid,1.8,65244.0,4.0,Automatic,FWD,White
706,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,65448.0,4.0,Automatic,FWD,White
15053,Volkswagen,Jetta,2011.0,Sedan,Petrol,2.5,117315.0,5.0,Automatic,FWD,Blue
22580,Mazda,Mazda6,2013.0,Sedan,Petrol,2.5,83886.0,4.0,Automatic,FWD,Red
549,Mercedes-Benz,C-Class,2015.0,Sedan,Petrol,2.0,33896.0,4.0,Automatic,RWD,Blue
13485,Toyota,Prius,2009.0,Hatchback,Hybrid,1.8,103906.0,4.0,Automatic,FWD,White
56136,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,31667.0,4.0,Automatic,RWD,Black
9408,Honda,Fit,2011.0,Hatchback,Petrol,1.5,24441.0,4.0,Automatic,FWD,Silver
19444,Kia,Optima,2012.0,Sedan,Petrol,2.0,41632.0,4.0,Automatic,FWD,Blue
26528,Hyundai,H1,2014.0,Van,Diesel,2.5,114166.0,4.0,Automatic,FWD,Silver
2195,Toyota,Camry,2015.0,Sedan,Petrol,2.5,66480.0,4.0,Automatic,FWD,Black
39226,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,83145.0,4.0,Automatic,FWD,Silver
33908,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,108819.0,4.0,Automatic,FWD,Gray
12231,Toyota,Prius,2009.0,Sedan,Hybrid,1.8,86335.0,4.0,Automatic,FWD,Red
13172,Volkswagen,Golf,2013.0,Sedan,Petrol,2.5,64002.0,4.0,Automatic,FWD,Black
42052,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,70581.0,4.0,Automatic,FWD,Blue
22063,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,104088.0,4.0,Automatic,FWD,Gray
784,Chevrolet,Volt,2017.0,Hatchback,Hybrid,1.5,50605.0,4.0,Automatic,FWD,Black
33214,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,49542.0,4.0,Automatic,FWD,White
5175,Nissan,Altima,2018.0,Sedan,Petrol,2.5,91930.0,4.0,Automatic,FWD,Gray
17249,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,65231.0,4.0,Automatic,FWD,Black
2038,Toyota,Prius,2015.0,Hatchback,Hybrid,1.5,30797.0,4.0,Automatic,FWD,Orange
706,Lexus,CT 200h,2011.0,Hatchback,Hybrid,1.8,72620.0,4.0,Automatic,FWD,Black
18189,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,29826.0,4.0,Automatic,FWD,Black
24618,Honda,other,2015.0,SUV,Petrol,1.8,39935.0,4.0,Automatic,FWD,Gray
2509,Mercedes-Benz,GLA,2017.0,SUV,Petrol,2.0,27637.0,4.0,Automatic,FWD,Blue
6899,Honda,Civic,2011.0,Sedan,Petrol,1.8,65866.0,4.0,Automatic,FWD,Black
34980,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,89024.0,4.0,Automatic,FWD,Blue
8781,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,41678.0,4.0,Automatic,FWD,White
40456,Kia,Optima,2018.0,Sedan,Hybrid,2.0,11185.0,4.0,Automatic,FWD,White
2274,Ford,Escape,2011.0,SUV,Hybrid,2.5,104991.0,4.0,Automatic,AWD,White
21012,Audi,A4,2013.0,Sedan,Petrol,2.0,97919.0,4.0,Automatic,AWD,Black
22266,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,88422.0,4.0,Automatic,FWD,Silver
45210,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,39416.0,4.0,Automatic,FWD,Silver
784,Ford,Escape,2012.0,SUV,Hybrid,2.5,59248.0,4.0,Automatic,FWD,Blue
784,BMW,3 Series,2013.0,Sedan,Petrol,2.0,117601.0,4.0,Automatic,RWD,Black
3607,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,97137.0,4.0,Automatic,FWD,Gray
11604,Honda,Fit,2012.0,Hatchback,Hybrid,1.5,47225.0,4.0,Automatic,FWD,White
8781,Ford,Transit,1997.0,Van,Diesel,2.5,124275.0,4.0,Manual,RWD,Gray
48566,Toyota,Aqua,2018.0,Hatchback,Petrol,1.5,9054.0,4.0,Automatic,FWD,Black
20385,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,77008.0,4.0,Automatic,FWD,Gray
13799,Toyota,Prius,2009.0,Hatchback,Hybrid,1.8,124275.0,6.0,Automatic,FWD,Gray
2509,Toyota,Camry,2015.0,Sedan,Petrol,2.5,69554.0,4.0,Automatic,FWD,White
13172,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,57788.0,4.0,Automatic,FWD,Silver
21953,Toyota,Camry,2012.0,Sedan,Petrol,2.5,76768.0,4.0,Automatic,FWD,Silver
19416,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,94279.0,4.0,Automatic,FWD,Black
7527,Ford,Focus,2013.0,Hatchback,Petrol,2.0,111350.0,4.0,Automatic,FWD,Silver
17405,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,124275.0,4.0,Automatic,FWD,Black
2352,Honda,Fit,2012.0,Sedan,Petrol,1.5,103868.0,4.0,Automatic,FWD,Gray
9722,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,83886.0,4.0,Automatic,FWD,Silver
17876,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,38264.0,4.0,Automatic,FWD,Gray
10349,Toyota,Prius,2013.0,Sedan,Petrol,1.8,92585.0,4.0,Automatic,FWD,Black
549,Toyota,C-HR,2019.0,SUV,Petrol,2.0,24371.0,4.0,Automatic,FWD,Gray
37580,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,28059.0,4.0,Automatic,FWD,Black
10349,Nissan,X-Trail,2004.0,SUV,Petrol,2.0,77672.0,4.0,Automatic,FWD,Silver
13485,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,83264.0,4.0,Automatic,FWD,Silver
20341,Honda,Fit,2013.0,Hatchback,Hybrid,1.5,57353.0,4.0,Automatic,FWD,White
15053,Volkswagen,Tiguan,2016.0,SUV,Petrol,2.0,42883.0,4.0,Automatic,FWD,Blue
784,Subaru,XV,2014.0,SUV,Petrol,2.0,40342.0,4.0,Automatic,AWD,Orange
7683,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,13360.0,4.0,Automatic,FWD,Silver
15681,Ford,Focus,2014.0,Hatchback,Petrol,2.0,99420.0,4.0,Automatic,FWD,Blue
9722,Mitsubishi,Pajero iO,2001.0,SUV,Petrol,2.0,15535.0,4.0,Manual,AWD,Black
22063,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,104088.0,4.0,Automatic,FWD,Gray
23207,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,18955.0,4.0,Automatic,FWD,Silver
29166,Subaru,Impreza,2018.0,Hatchback,Petrol,2.0,26098.0,4.0,Manual,AWD,Red
27284,Toyota,Avalon,2013.0,Sedan,Hybrid,2.5,61839.0,4.0,Automatic,FWD,Gray
12231,Chevrolet,Camaro,2017.0,Coupe,Petrol,2.0,45884.0,4.0,Automatic,RWD,Red
19068,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,117970.0,4.0,Automatic,FWD,White
1098,Volkswagen,Tiguan,2014.0,SUV,Petrol,2.0,36599.0,4.0,Automatic,AWD,Red
15681,Toyota,Prius,2013.0,Hatchback,Petrol,1.8,86992.0,4.0,Automatic,FWD,White
19823,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,56545.0,4.0,Automatic,FWD,Gold
22580,Toyota,Camry,2013.0,Sedan,Petrol,2.5,60895.0,4.0,Automatic,FWD,Black
15053,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,99420.0,4.0,Automatic,FWD,White
22580,Mitsubishi,Outlander,2012.0,SUV,Petrol,2.0,65866.0,4.0,Automatic,FWD,Blue
10506,Toyota,Aqua,2013.0,Sedan,Hybrid,1.5,57167.0,4.0,Automatic,FWD,Silver
3763,Toyota,RAV4,2017.0,SUV,Petrol,2.5,39531.0,4.0,Automatic,AWD,Blue
9252,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,35691.0,4.0,Automatic,FWD,Silver
9405,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,23759.0,4.0,Automatic,FWD,Silver
14113,Chevrolet,Malibu,2014.0,Sedan,Diesel,2.0,19334.0,4.0,Automatic,FWD,Black
9879,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,29826.0,4.0,Automatic,FWD,Silver
14113,Toyota,Aqua,2012.0,Sedan,Petrol,1.5,63380.0,4.0,Automatic,FWD,Silver
3058,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,76739.0,4.0,Automatic,FWD,Black
21012,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,69594.0,4.0,Automatic,FWD,White
22825,Chevrolet,Malibu,2015.0,Sedan,Petrol,2.0,68351.0,4.0,Automatic,FWD,Silver
48914,Chevrolet,Impala,2016.0,Sedan,Petrol,2.5,30075.0,4.0,Automatic,FWD,Silver
14583,Toyota,Ist,2009.0,Hatchback,Petrol,1.8,60895.0,4.0,Automatic,FWD,Blue
5959,Nissan,Skyline,2003.0,Sedan,Petrol,2.5,102527.0,6.0,Automatic,AWD,Blue
11604,Chevrolet,Orlando,2013.0,SUV,Diesel,2.0,31843.0,4.0,Automatic,FWD,Black
5018,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,118402.0,4.0,Automatic,FWD,Black
28830,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,81959.0,4.0,Automatic,FWD,White
5018,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,87956.0,4.0,Automatic,FWD,Blue
11604,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,99420.0,4.0,Automatic,FWD,Red
862,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,70442.0,4.0,Automatic,FWD,Black
20764,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,99493.0,4.0,Automatic,FWD,Black
23207,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,66611.0,4.0,Automatic,FWD,Silver
58172,Honda,Civic,2017.0,Sedan,Petrol,1.5,22581.0,4.0,Automatic,FWD,Gray
13485,Toyota,RAV4,2013.0,SUV,Petrol,2.5,96731.0,4.0,Automatic,AWD,Gray
2038,Subaru,Forester,2016.0,SUV,Petrol,2.5,42261.0,4.0,Automatic,AWD,Black
1411,Volkswagen,Jetta,2013.0,Sedan,Diesel,2.5,14406.0,5.0,Automatic,FWD,White
12231,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,39385.0,4.0,Automatic,FWD,Black
13500,Lexus,CT 200h,2014.0,Wagon,Hybrid,1.8,37283.0,4.0,Automatic,FWD,White
16465,Toyota,Camry,2012.0,Sedan,Petrol,2.5,106321.0,4.0,Automatic,FWD,Silver
27284,Toyota,Camry,2013.0,Sedan,Petrol,2.5,72577.0,4.0,Automatic,FWD,Gray
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
8123,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,38872.0,4.0,Automatic,FWD,Silver
15000,Mitsubishi,Pajero iO,2003.0,SUV,Petrol,2.0,111847.0,4.0,Automatic,AWD,Silver
6272,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,59993.0,4.0,Automatic,FWD,Black
75266,Toyota,Camry,2018.0,Sedan,Petrol,2.5,6836.0,4.0,Automatic,FWD,Red
48998,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,18647.0,4.0,Automatic,FWD,Silver
2038,Honda,Fit,2012.0,Sedan,Petrol,1.5,103868.0,4.0,Automatic,FWD,Gray
17562,Subaru,Outback,2012.0,SUV,Petrol,2.5,73322.0,4.0,Automatic,AWD,Black
28357,Hyundai,H1,2014.0,Van,Diesel,2.5,94312.0,4.0,Automatic,FWD,Silver
1490,Nissan,Altima,2015.0,Sedan,Petrol,2.5,77301.0,4.0,Automatic,FWD,White
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
3607,Ford,Escape,2011.0,SUV,Hybrid,2.5,104991.0,4.0,Automatic,AWD,White
23207,Lexus,CT 200h,2013.0,Hatchback,Hybrid,1.8,80157.0,4.0,Automatic,FWD,White
26030,Hyundai,other,2011.0,SUV,Petrol,2.0,64623.0,4.0,Automatic,AWD,Brown
32910,Hyundai,H1,2014.0,Van,Diesel,2.5,86992.0,4.0,Automatic,FWD,Silver
1411,Volkswagen,Jetta,2013.0,Sedan,Diesel,2.5,14406.0,5.0,Automatic,FWD,White
21169,Toyota,Corolla,2016.0,Sedan,Petrol,1.8,24686.0,4.0,Automatic,FWD,Black
25299,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,84678.0,4.0,Automatic,FWD,Black
20542,Subaru,XV,2014.0,SUV,Petrol,2.0,93828.0,4.0,Automatic,AWD,Black
20266,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,97396.0,4.0,Automatic,FWD,Black
17876,Volkswagen,Jetta,2014.0,Sedan,Petrol,1.8,60273.0,5.0,Automatic,FWD,Black
13172,Ford,Focus,2014.0,Sedan,Petrol,2.0,48467.0,4.0,Manual,FWD,Silver
7997,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,85332.0,4.0,Automatic,FWD,Silver
12388,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,25380.0,4.0,Automatic,FWD,Black
35438,Mazda,CX-9,2019.0,Sedan,Petrol,2.5,7299.0,4.0,Automatic,FWD,Gray
57698,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,4958.0,4.0,Automatic,FWD,Black
21953,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,113090.0,4.0,Automatic,FWD,White
21012,Toyota,Corolla,2014.0,Sedan,Petrol,1.8,54060.0,4.0,Automatic,FWD,White
13328,Toyota,RAV4,2018.0,Sedan,Hybrid,2.5,45762.0,4.0,Automatic,AWD,Gray
10036,Toyota,Corolla,2018.0,Sedan,Petrol,1.8,23537.0,4.0,Automatic,FWD,Silver
1254,Audi,A4,2014.0,Sedan,Petrol,2.0,26344.0,4.0,Automatic,AWD,Gray
22894,Toyota,Camry,2012.0,Sedan,Petrol,2.5,65244.0,4.0,Automatic,FWD,Gray
16621,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,59031.0,4.0,Automatic,FWD,Black
8467,Nissan,Tiida,2005.0,Hatchback,Petrol,1.5,92523.0,4.0,Automatic,FWD,Blue
37984,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,56310.0,4.0,Automatic,FWD,Gray
1960,Nissan,Rogue,2016.0,SUV,Petrol,2.5,67230.0,4.0,Automatic,FWD,Black
3136,Toyota,Camry,2014.0,Sedan,Petrol,2.5,34680.0,4.0,Automatic,FWD,Black
706,Lexus,CT 200h,2011.0,Hatchback,Hybrid,1.8,72620.0,4.0,Automatic,FWD,Black
784,Chevrolet,Volt,2017.0,Hatchback,Hybrid,1.5,50605.0,4.0,Automatic,FWD,Black
31361,Toyota,Camry,2014.0,Sedan,Petrol,2.5,36040.0,4.0,Automatic,FWD,Gray
19030,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,43279.0,4.0,Automatic,FWD,Blue
14069,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,68973.0,4.0,Automatic,FWD,Gold
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
9408,Ford,Transit,1994.0,Van,Diesel,2.5,62138.0,4.0,Manual,RWD,White
6586,Nissan,Skyline,2001.0,Sedan,Petrol,2.5,86992.0,4.0,Automatic,FWD,Silver
12858,Mercedes-Benz,GLA,2015.0,SUV,Petrol,2.0,99375.0,4.0,Automatic,FWD,Black
16465,Kia,Optima,2013.0,Sedan,Petrol,2.0,26925.0,4.0,Automatic,FWD,White
22063,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,88399.0,4.0,Automatic,FWD,White
20385,Toyota,Prius,2011.0,Hatchback,Hybrid,1.8,77672.0,4.0,Automatic,FWD,Black
19416,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,106954.0,4.0,Automatic,FWD,Gray
12880,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,107608.0,4.0,Automatic,FWD,White
11290,Kia,Optima,2014.0,Sedan,Petrol,2.0,35573.0,4.0,Automatic,FWD,Silver
13877,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,100190.0,4.0,Automatic,FWD,White
10663,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,38526.0,4.0,Automatic,FWD,Orange
6752,Chevrolet,Cruze,2009.0,Sedan,Diesel,2.0,46498.0,4.0,Automatic,FWD,Black
17405,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,31837.0,4.0,Automatic,FWD,White
2666,Toyota,Prius,2015.0,Hatchback,Hybrid,1.5,79405.0,4.0,Automatic,FWD,Gray
12231,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,74565.0,4.0,Automatic,FWD,Red
31650,Hyundai,H1,2014.0,Van,Diesel,2.5,102406.0,4.0,Automatic,FWD,White
26030,Lexus,CT 200h,2013.0,Sedan,Hybrid,1.8,46603.0,4.0,Automatic,FWD,White
32104,Chevrolet,Malibu,2015.0,Sedan,Diesel,2.0,54106.0,4.0,Automatic,FWD,Black
12231,Nissan,X-Trail,2004.0,Wagon,Petrol,2.0,105634.0,3.0,Automatic,AWD,Gold
26343,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,22654.0,4.0,Automatic,FWD,White
17249,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,86992.0,4.0,Automatic,FWD,Silver
39559,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,88642.0,4.0,Automatic,FWD,Gray
44545,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,63152.0,4.0,Automatic,FWD,Silver
17035,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,115182.0,4.0,Automatic,FWD,Black
706,Toyota,RAV4,2018.0,SUV,Hybrid,2.5,16128.0,4.0,Automatic,AWD,White
23414,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,55924.0,4.0,Automatic,FWD,White
14113,Chevrolet,Malibu,2014.0,Sedan,Diesel,2.0,26818.0,4.0,Automatic,FWD,Black
1960,Toyota,Prius,2019.0,Hatchback,Hybrid,1.8,4743.0,4.0,Automatic,FWD,Black
24148,Toyota,Camry,2014.0,Sedan,Petrol,2.5,37904.0,4.0,Automatic,FWD,Black
11917,Toyota,Prius,2006.0,Sedan,Petrol,1.5,99420.0,4.0,Automatic,FWD,Red
12858,Hyundai,H1,2011.0,Van,Diesel,2.5,38439.0,4.0,Automatic,FWD,Silver
24628,Hyundai,H1,2011.0,Van,Diesel,2.5,29625.0,4.0,Automatic,FWD,Silver
2901,Honda,Civic,2012.0,Sedan,Hybrid,1.5,90971.0,4.0,Automatic,FWD,White
18503,Toyota,Camry,2012.0,Sedan,Petrol,2.5,93206.0,4.0,Automatic,FWD,Black
21395,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,90048.0,4.0,Automatic,FWD,White
12544,Nissan,X-Trail,2005.0,SUV,Petrol,2.0,111847.0,4.0,Automatic,AWD,Black
17249,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,37283.0,4.0,Automatic,FWD,Red
29216,Chevrolet,Orlando,2014.0,SUV,Diesel,2.0,48519.0,4.0,Automatic,FWD,White
16590,Hyundai,H1,2011.0,Van,Diesel,2.5,26356.0,4.0,Automatic,FWD,White
1725,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,66584.0,4.0,Automatic,FWD,Black
16935,Lexus,CT 200h,2011.0,Sedan,Hybrid,1.8,98177.0,4.0,Automatic,FWD,Gray
7840,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,59031.0,4.0,Manual,AWD,Blue
18817,Ford,Fusion,2013.0,Sedan,Petrol,2.0,54420.0,4.0,Automatic,FWD,Black
21326,Kia,Optima,2014.0,Sedan,Petrol,2.0,20922.0,4.0,Automatic,FWD,White
8467,Mitsubishi,Pajero iO,1999.0,SUV,Petrol,1.8,122100.0,4.0,Automatic,AWD,White
15053,Dodge,Caliber,2010.0,Hatchback,Petrol,2.0,51574.0,4.0,Automatic,FWD,Gold
784,Subaru,XV,2014.0,SUV,Petrol,2.0,43583.0,4.0,Automatic,AWD,Orange
12544,Hyundai,Elantra,2014.0,Sedan,Diesel,1.8,65244.0,4.0,Automatic,FWD,Silver
54186,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,55358.0,4.0,Automatic,FWD,Black
7840,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,99420.0,4.0,Automatic,RWD,Silver
34497,Lexus,CT 200h,2015.0,Hatchback,Hybrid,1.8,33803.0,4.0,Automatic,FWD,Black
17562,Ford,Fusion,2010.0,Sedan,Hybrid,2.5,46603.0,4.0,Automatic,FWD,Black
20382,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,124275.0,4.0,Automatic,FWD,Silver
16621,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,40558.0,4.0,Automatic,FWD,Silver
10349,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,88235.0,4.0,Automatic,FWD,Red
549,Audi,A6,2016.0,Sedan,Petrol,2.0,60787.0,4.0,Automatic,AWD,Gray
18817,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,62138.0,4.0,Automatic,FWD,Black
34111,Hyundai,Tucson,2015.0,SUV,Diesel,2.0,62443.0,4.0,Automatic,FWD,White
15681,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,118061.0,4.0,Automatic,FWD,Gray
17942,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,90099.0,4.0,Automatic,FWD,Gray
4234,Chevrolet,Cruze,2012.0,Sedan,Petrol,1.8,71319.0,4.0,Automatic,FWD,Black
60345,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,24112.0,4.0,Automatic,FWD,White
20385,Toyota,Prius C,2013.0,Hatchback,Petrol,1.5,66487.0,4.0,Automatic,FWD,White
18503,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,47846.0,4.0,Automatic,FWD,White
10976,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,60584.0,4.0,Automatic,AWD,Black
9408,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,63380.0,4.0,Automatic,FWD,Blue
7222,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,69895.0,4.0,Automatic,FWD,White
